parishName,lat,lon,has24HourAdoration,activityName,dayOfWeek,hourOfDay,minute,duration
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,3,8,5,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,4,8,5,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,4,18,30,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,mass,5,8,5,60
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,confession,6,9,0,45
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,confession,4,17,30,45
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,1,19,0,180
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,2,7,0,675
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,2,19,0,180
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,3,7,0,675
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,3,19,0,180
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,4,7,0,675
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,4,19,0,180
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,5,7,0,675
"St. Francis de Sales, Akron",40.992846,-81.556446,FALSE,adoration,5,19,0,180
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,6,16,0,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,0,8,0,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,0,11,0,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,1,8,5,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,2,8,5,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,3,8,5,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,4,8,5,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,mass,5,8,5,60
"St. Francis de Sales, Parma",41.404652,-81.709892,FALSE,confession,6,15,0,30
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,6,17,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,0,8,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,0,10,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,0,12,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,0,17,30,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,1,7,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,2,7,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,3,7,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,4,7,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,mass,5,7,0,60
"St. Francis Xavier, Medina",41.137432,-81.85465,FALSE,confession,6,15,30,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,6,16,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,0,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,0,11,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,1,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,2,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,3,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,4,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,mass,5,9,0,60
"St. Francis Xavier Cabrini, Lorain",41.436493,-82.120426,FALSE,confession,6,15,0,30
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,6,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,6,16,30,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,0,8,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,0,10,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,0,12,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,0,18,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,1,6,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,1,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,2,6,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,2,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,3,6,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,3,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,4,6,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,4,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,5,6,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,mass,5,9,0,60
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,confession,6,15,30,45
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,confession,1,19,15,30
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,confession,2,11,30,30
"St. Francis of Assissi, Gates Mills",41.519499,-81.430246,FALSE,adoration,5,12,0,480
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,6,8,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,6,17,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,0,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,0,9,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,0,11,30,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,0,17,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,1,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,1,11,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,2,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,2,19,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,3,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,4,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,4,19,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,5,7,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,mass,5,11,0,60
"St. Gabriel, Concord",41.67754,-81.283701,FALSE,confession,6,15,34,45
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,6,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,6,17,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,0,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,0,11,15,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,0,17,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,1,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,2,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,3,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,4,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,mass,5,8,0,60
"St. Helen, Newbury",41.466496,-81.206802,FALSE,confession,6,15,30,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,6,16,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,0,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,0,9,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,0,11,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,0,17,30,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,1,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,1,9,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,2,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,2,9,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,3,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,4,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,5,7,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,mass,5,9,0,60
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,confession,6,15,0,45
"St. Hilary, Fairlawn",41.124214,-81.602907,FALSE,adoration,3,7,0,690
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,6,17,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,0,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,0,11,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,0,17,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,1,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,1,17,30,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,2,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,3,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,4,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,mass,5,9,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,confession,6,15,0,60
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,confession,0,10,0,45
"St. Ignatius of Antioch, Cleveland",41.465684,-81.75533,FALSE,confession,1,16,45,35
"St. James, Lakewood",41.485744,-81.81721,FALSE,mass,6,16,30,60
"St. James, Lakewood",41.485744,-81.81721,FALSE,mass,0,10,30,60
"St. James, Lakewood",41.485744,-81.81721,FALSE,mass,1,8,5,60
"St. James, Lakewood",41.485744,-81.81721,FALSE,mass,3,8,5,60
"St. James, Lakewood",41.485744,-81.81721,FALSE,mass,5,8,5,60
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,mass,6,16,0,60
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,mass,0,10,0,60
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,mass,3,8,0,60
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,mass,5,8,0,60
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,confession,6,14,45,45
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,adoration,1,9,0,420
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,adoration,2,9,0,420
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,adoration,3,9,0,420
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,adoration,4,9,0,360
"St. Jerome, Cleveland",41.573047,-81.576606,FALSE,adoration,5,9,0,360
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,6,16,30,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,0,9,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,0,11,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,1,8,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,2,9,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,4,8,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,mass,5,8,0,60
"St. Joan of Arc, Chagrin Falls",41.426664,-81.375196,FALSE,confession,6,15,30,45
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,6,16,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,0,9,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,0,11,30,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,1,8,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,2,8,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,3,8,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,4,8,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,mass,5,8,0,60
"St. John Cantius, Cleveland",41.480484,-81.686167,FALSE,confession,6,15,15,30
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,6,16,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,0,9,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,0,11,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,2,8,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,4,8,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,mass,5,8,0,60
"St. John Nepomucene, Cleveland",41.455526,-81.655689,FALSE,confession,6,15,0,30
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,6,16,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,0,8,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,0,11,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,1,7,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,2,7,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,3,7,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,4,19,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,mass,5,7,0,60
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,confession,6,15,0,45
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,confession,4,18,15,30
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,6,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,0,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,1,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,2,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,3,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,4,6,0,960
"St. John Bosco, Parma Heights",41.386889,-81.77208,FALSE,adoration,5,6,0,960
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,6,16,0,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,0,7,5,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,0,10,15,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,1,8,0,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,2,18,30,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,3,8,0,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,mass,4,18,30,60
"St. John of the Cross, Euclid",41.583665,-81.500232,FALSE,confession,6,15,0,30
"St. John the Baptist, Akron",41.053475,-81.51056,FALSE,mass,0,10,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,6,16,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,0,8,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,0,10,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,0,13,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,0,17,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,1,9,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,2,9,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,3,18,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,4,9,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,mass,5,9,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,confession,6,9,0,60
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,confession,0,17,15,45
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,confession,5,17,15,45
"St. John Neumann, Strongsville",41.298622,-81.833683,FALSE,adoration,3,9,0,495
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,6,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,6,16,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,0,7,3,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,0,9,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,0,10,30,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,0,12,15,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,1,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,1,11,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,2,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,3,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,3,11,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,4,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,5,8,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,mass,5,11,0,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,confession,6,14,45,60
"St. John Vianney, Mentor",41.687198,-81.36993,TRUE,confession,6,18,30,30
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,mass,6,16,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,mass,0,8,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,mass,0,11,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,mass,0,17,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,mass,5,9,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,confession,6,11,0,60
"St. Joseph, Amherst",41.404633,-82.218518,FALSE,confession,4,19,30,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,6,16,30,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,0,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,0,11,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,0,17,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,1,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,2,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,3,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,4,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,mass,5,8,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,confession,6,15,0,60
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,adoration,1,19,0,120
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,adoration,2,19,0,120
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,adoration,3,19,0,120
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,adoration,4,19,0,120
"St. Joseph, Avon Lake",41.510497,-82.026321,FALSE,adoration,5,19,0,120
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,6,16,30,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,0,8,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,0,10,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,0,12,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,1,18,30,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,2,7,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,3,7,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,4,7,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,mass,5,7,0,60
"St. Joseph, Strongsville",41.320597,-81.837302,TRUE,confession,6,15,0,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,6,17,0,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,0,8,0,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,0,10,0,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,0,12,0,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,1,8,5,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,2,8,5,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,3,8,5,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,4,8,5,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,mass,5,8,5,60
"St. Joseph, Cuyahoga Falls",41.129598,-81.48525,FALSE,confession,6,15,30,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,6,16,30,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,0,9,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,0,11,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,1,8,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,2,8,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,3,8,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,4,8,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,mass,5,8,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,confession,2,10,0,60
"St. Jude, Elryia",41.382655,-82.085779,FALSE,adoration,6,9,0,360
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,6,17,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,0,9,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,0,11,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,1,8,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,2,8,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,3,8,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,mass,5,8,0,60
"St. Julie Billiart, North Ridgeville",41.410114,-81.992681,FALSE,confession,6,16,0,30
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,6,17,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,0,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,0,10,30,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,1,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,2,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,3,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,4,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,mass,5,8,0,60
"St. Justin Martyr, Eastlake",41.648314,-81.433855,FALSE,confession,6,16,0,30
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,6,17,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,0,9,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,0,11,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,1,8,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,2,8,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,3,8,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,4,8,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,mass,5,8,0,60
"St. Ladislas, Westlake",41.454592,-81.944884,FALSE,confession,6,15,30,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,6,16,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,0,8,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,0,11,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,1,8,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,2,8,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,3,8,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,mass,5,8,0,60
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,confession,6,15,0,30
"St. Leo the Great, Cleveland",41.422049,-81.696744,FALSE,confession,0,10,0,30
"St. Lucy Mission, Middlefield",41.462592,-81.061254,FALSE,mass,6,18,30,60
"St. Lucy Mission, Middlefield",41.462592,-81.061254,FALSE,mass,0,10,30,60
"St. Lucy Mission, Middlefield",41.462592,-81.061254,FALSE,confession,6,18,15,30
"St. Lucy Mission, Middlefield",41.462592,-81.061254,FALSE,adoration,4,13,0,300
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,6,16,30,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,0,9,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,0,11,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,0,17,30,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,1,8,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,2,7,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,3,8,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,4,7,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,mass,5,8,0,60
"St. Luke, Lakewood",41.490786,-81.789716,FALSE,confession,6,15,0,60
"St. Malachi, Cleveland",41.492284,-81.70746,FALSE,mass,6,16,30,60
"St. Malachi, Cleveland",41.492284,-81.70746,FALSE,mass,0,10,0,60
"St. Malachi, Cleveland",41.492284,-81.70746,FALSE,mass,2,12,0,60
"St. Malachi, Cleveland",41.492284,-81.70746,FALSE,mass,5,12,0,60
"St. Malachi, Cleveland",41.492284,-81.70746,FALSE,confession,5,12,30,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,6,16,0,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,0,8,0,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,0,10,30,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,1,8,0,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,2,8,0,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,3,8,0,60
"St. Matthew, Akron",41.053233,-81.436211,FALSE,mass,5,8,0,60
